movie_id,real_budget,real_revenue,real_profit,is_profitable,is_sequel,is_blockbuster_season,runtime,star,director,writer,rating,country,vote_count,score,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,theme_agent,theme_american,theme_brother,theme_car,theme_city,theme_daughter,theme_death,theme_director,theme_drug,theme_family,theme_father,theme_finds,theme_friend,theme_friends,theme_help,theme_high,theme_love,theme_mother,theme_murder,theme_old,theme_police,theme_relationship,theme_school,theme_secret,theme_son,theme_town,theme_true,theme_war,theme_wife,theme_years
penguins of madagascar,174940430.9252218,486311246.1964512,311370815.2712294,1,0,1,92.0,Tom McGrath,Eric Darnell,Michael Colton,PG,United States,2273.0,6.532,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pennies from heaven,71517098.44559586,29813817.194818653,-41703281.25077721,0,0,0,108.0,Steve Martin,Herbert Ross,Dennis Potter,R,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
people like us,21860627.17770035,17239115.707317073,-4621511.470383275,0,0,1,114.0,Chris Pine,Alex Kurtzman,Alex Kurtzman,PG-13,United States,360.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peppermint,31232576.66268419,64714845.816806056,33482269.154121865,1,0,0,101.0,Jennifer Garner,Pierre Morel,Chad St. John,R,Hong Kong,716.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
percy jackson & the olympians: the lightning thief,136641448.87666208,320820995.75332415,184179546.87666208,1,0,0,118.0,Logan Lerman,Chris Columbus,Craig Titley,PG,United Kingdom,4229.0,6.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
percy jackson: sea of monsters,121171673.8197425,270427648.45407724,149255974.63433474,1,0,0,106.0,Logan Lerman,Thor Freudenthal,Marc Guggenheim,PG,United States,3109.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perfect,55393122.67657993,37663994.00185873,-17729128.674721196,0,0,0,115.0,John Travolta,James Bridges,Aaron Latham,R,United States,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perfect stranger,91998994.21128798,111276664.2686927,19277670.057404727,1,0,0,109.0,Halle Berry,James Foley,Todd Komarnicki,R,United States,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perfume: the story of a murderer,90795947.90159188,204351298.40231547,113555350.50072359,1,0,0,147.0,Ben Whishaw,Tom Tykwer,Andrew Birkin,R,Germany,4921.0,7.367,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
permanent record,21213863.060016904,5020098.937447168,-16193764.122569736,0,0,0,91.0,Alan Boyce,Marisa Silver,Jarre Fees,PG-13,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persepolis,10636367.858801672,33197091.958197862,22560724.09939619,1,0,0,96.0,Chiara Mastroianni,Vincent Paronnaud,Marjane Satrapi,PG-13,France,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
personal best,52012435.23316062,18439419.281865284,-33573015.95129534,0,0,0,128.0,Mariel Hemingway,Robert Towne,Robert Towne,R,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
personal services,54946316.80105634,4816410.623239436,-50129906.177816905,0,0,0,105.0,Julie Walters,Terry Jones,David Leland,R,United Kingdom,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
personal shopper,7679314.565483476,3635397.754385965,-4043916.811097511,0,0,0,105.0,Kristen Stewart,Olivier Assayas,Olivier Assayas,R,France,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pet sematary,29093145.16129032,145390179.7629032,116297034.6016129,1,0,0,103.0,Dale Midkiff,Mary Lambert,Stephen King,R,United States,2347.0,6.64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
pet sematary ii,17887384.176764075,38217409.166785456,20330024.99002138,1,0,0,100.0,Edward Furlong,Mary Lambert,Richard Outten,R,United States,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pete's dragon,84960416.66666667,187821781.3775,102861364.71083333,1,1,0,102.0,Bryce Dallas Howard,David Lowery,David Lowery,PG,United States,2297.0,6.382,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
peter pan,170489130.4347826,207954135.60163042,37465005.166847825,1,0,0,113.0,Jeremy Sumpter,P.J. Hogan,J.M. Barrie,PG,United Kingdom,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peter pan 2: return to never land,34874930.516953856,200743554.41745412,165868623.90050027,1,1,0,72.0,Blayne Weaver,Robin Budd,Temple Mathews,G,United States,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peter rabbit,62465153.32536838,433678665.2126643,371213511.8872959,1,0,0,95.0,James Corden,Will Gluck,Rob Lieber,PG,United States,650.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peter's friends,11179615.110477548,9074636.68424804,-2104978.4262295086,0,0,0,101.0,Hugh Laurie,Kenneth Branagh,Rita Rudner,R,United Kingdom,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phantasm ii,7955198.6475063395,19312175.4750634,11356976.827557059,1,0,0,97.0,James Le Gros,Don Coscarelli,Don Coscarelli,R,United States,383.0,6.218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
phantom thread,43725607.327757865,59662454.33293509,15936847.005177222,1,0,0,130.0,Vicky Krieps,Paul Thomas Anderson,Paul Thomas Anderson,R,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phenomenon,63979604.84384958,303975863.8202677,239996258.9764181,1,0,0,123.0,John Travolta,Jon Turteltaub,Gerald Di Pego,PG,United States,1306.0,6.47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
philadelphia,55035087.71929824,437483310.5802969,382448222.86099863,1,0,0,125.0,Tom Hanks,Jonathan Demme,Ron Nyswaner,PG-13,United States,4557.0,7.713,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
philadelphia experiment ii,10583670.715249663,6286.700404858299,-10577384.014844805,0,0,0,97.0,Brad Johnson,Stephen Cornwell,Wallace C. Bennett,PG-13,United States,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
philomena,16156223.175965665,133239553.9502146,117083330.77424893,1,0,1,98.0,Judi Dench,Stephen Frears,Steve Coogan,PG-13,United Kingdom,945.0,7.342,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0
phobia,19415898.058252424,225251.0667475728,-19190646.99150485,0,0,0,94.0,Paul Michael Glaser,John Huston,Gary Sherman,R,Canada,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phone booth,22163586.95652174,166801685.81847826,144638098.8619565,1,0,0,81.0,Colin Farrell,Joel Schumacher,Larry Cohen,R,United States,4067.0,6.861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
physical evidence,43007258.06451613,9008583.616129031,-33998674.448387094,0,0,0,99.0,Burt Reynolds,Michael Crichton,Steve Ransohoff,R,United States,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pi,115472.3926380368,6199235.474846626,6083763.082208589,1,0,0,84.0,Sean Gullette,Darren Aronofsky,Darren Aronofsky,R,United States,2445.0,7.119,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
picture perfect,19545171.33956386,86647682.90031153,67102511.56074767,1,0,0,101.0,Jennifer Aniston,Glenn Gordon Caron,Arleen Sorkin,PG-13,United States,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pieces,944879.5180722892,6400963.460843374,5456083.942771085,1,0,0,85.0,Christopher George,Juan Piquer Simón,Dick Randall,Unrated,Spain,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pieces of april,511467.3913043478,5596000.530978261,5084533.139673913,1,0,0,80.0,Katie Holmes,Peter Hedges,Peter Hedges,PG-13,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pineapple express,39339990.71063632,148071125.16999534,108731134.45935902,1,0,0,111.0,Seth Rogen,David Gordon Green,Seth Rogen,R,United States,4118.0,6.641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
pink cadillac,48066935.48387097,30721055.893548388,-17345879.59032258,0,0,0,122.0,Clint Eastwood,Buddy Van Horn,John Eskow,PG-13,United States,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pink floyd: the wall,39009326.42487047,72381034.74715026,33371708.32227979,1,0,0,95.0,Bob Geldof,Alan Parker,Roger Waters,R,United Kingdom,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piranha 3d,34519944.97936726,120331005.00687757,85811060.02751032,1,1,0,88.0,Elisabeth Shue,Alexandre Aja,Pete Goldfinger,R,United States,1029.0,5.416,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
piranha 3dd,6831445.993031358,11638917.62108014,4807471.628048781,1,1,0,83.0,Danielle Panabaker,John Gulager,Patrick Melton,R,United States,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pirate radio,73123543.12354313,53159037.486247085,-19964505.637296043,0,0,0,117.0,Philip Seymour Hoffman,Richard Curtis,Richard Curtis,R,United Kingdom,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pirates,114489051.0948905,4699274.657846715,-109789776.43704379,0,0,0,121.0,Walter Matthau,Roman Polanski,John Brownjohn,PG-13,France,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pirates of the caribbean: at world's end,453979739.5079594,1454243123.6874094,1000263384.17945,1,0,0,169.0,Johnny Depp,Gore Verbinski,Ted Elliott,PG-13,United States,15278.0,7.266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pirates of the caribbean: dead man's chest,350111607.14285713,1659030687.6681547,1308919080.5252976,1,0,0,151.0,Johnny Depp,Gore Verbinski,Ted Elliott,PG-13,United States,16955.0,7.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pirates of the caribbean: dead men tell no tales,294373725.0101999,1008858607.4128927,714484882.4026928,1,0,1,129.0,Johnny Depp,Joachim Rønning,Jeff Nathanson,PG-13,United States,6931.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pirates of the caribbean: on stranger tides,572722187.6389506,1458536049.744331,885813862.1053803,1,0,1,136.0,Johnny Depp,Rob Marshall,Ted Elliott,PG-13,United States,8571.0,6.565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pirates of the caribbean: the curse of the black pearl,238684782.60869563,1115449029.9211955,876764247.3124999,1,0,0,143.0,Johnny Depp,Gore Verbinski,Ted Elliott,PG-13,United States,21969.0,7.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pitch black,41899535.42392567,96892965.32113822,54993429.89721255,1,0,0,109.0,Radha Mitchell,David Twohy,Jim Wheat,R,United States,4713.0,6.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pitch perfect,23226916.37630662,158550137.8654181,135323221.48911148,1,0,0,112.0,Anna Kendrick,Jason Moore,Kay Cannon,PG-13,United States,4233.0,7.274,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
pitch perfect 2,38385232.06751055,380709321.9898734,342324089.92236286,1,1,1,115.0,Anna Kendrick,Elizabeth Banks,Kay Cannon,PG-13,United States,3599.0,6.842,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
pitch perfect 3,57594859.241126075,237721389.00204,180126529.7609139,1,1,1,93.0,Anna Kendrick,Trish Sie,Kay Cannon,PG-13,United States,1884.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pixels,119126582.27848102,323020733.81772155,203894151.53924054,1,0,1,105.0,Adam Sandler,Chris Columbus,Tim Herlihy,PG-13,United States,4423.0,5.766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planes,67317596.56652361,322126428.98884124,254808832.42231762,1,0,0,91.0,Carlos Alazraqui,Klay Hall,John Lasseter,PG,United States,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"planes, trains & automobiles",82843309.85915492,136775077.78169015,53931767.922535226,1,0,0,93.0,Steve Martin,John Hughes,John Hughes,R,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planes: fire & rescue,66265314.74440219,194774682.64427546,128509367.89987326,1,0,0,83.0,Dane Cook,Roberts Gannaway,Roberts Gannaway,PG,United States,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planet 51,102372960.37296037,154505808.3794872,52132848.00652681,1,0,0,91.0,Dwayne Johnson,Jorge Blanco,Joe Stillman,PG,Spain,2130.0,5.885,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planet of the apes,177131564.08808583,641591320.3726709,464459756.28458506,1,0,0,119.0,Mark Wahlberg,Tim Burton,Pierre Boulle,PG-13,United States,3873.0,7.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platoon,16568661.971830986,382585957.3802817,366017295.4084507,1,0,0,120.0,Charlie Sheen,Oliver Stone,Oliver Stone,R,United States,5013.0,7.744,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
play it to the bone,43721254.3554007,15810356.12311266,-27910898.232288036,0,0,0,124.0,Woody Harrelson,Ron Shelton,Ron Shelton,R,United States,172.0,5.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
playing by heart,37659063.62545018,7475471.0,-30183592.62545018,0,0,0,121.0,Gillian Anderson,Willard Carroll,Willard Carroll,R,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
playing for keeps,47820121.951219514,42303503.874128915,-5516618.077090599,0,0,0,105.0,Gerard Butler,Gabriele Muccino,Robbie Fox,PG-13,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
playing god,23454205.607476637,8144312.626791277,-15309892.98068536,0,0,0,94.0,David Duchovny,Andy Wilson,Mark Haskell Smith,R,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pleasantville,115472392.6380368,95852597.72638036,-19619794.91165644,0,0,0,124.0,Tobey Maguire,Gary Ross,Gary Ross,PG-13,United States,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plenty,29154275.092936803,17924048.32713755,-11230226.765799254,0,0,0,121.0,Meryl Streep,Fred Schepisi,David Hare,R,United Kingdom,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pocahontas,113211942.25721785,712370241.4048556,599158299.1476377,1,0,0,81.0,Mel Gibson,Mike Gabriel,Carl Binder,G,United States,6013.0,6.911,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
poetic justice,30393079.584775083,59734962.40968858,29341882.824913494,1,0,0,109.0,Janet Jackson,John Singleton,John Singleton,R,United States,271.0,6.782,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
point break,132362869.19831224,167709832.0535865,35346962.855274275,1,0,1,122.0,Patrick Swayze,Kathryn Bigelow,Rick King,R,United States,1260.0,7.155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
poison,575807.6358296623,1813287.3421439063,1237479.7063142438,1,0,0,85.0,Edith Meeks,Todd Haynes,Jean Genet,Unrated,United States,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
poison ivy,6707769.0662865285,4091300.889522452,-2616468.1767640766,0,0,0,93.0,Drew Barrymore,Katt Shea,Melissa Goddard,R,United States,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pokémon detective pikachu,184024247.16464606,532346937.0746969,348322689.91005087,1,0,0,104.0,Ryan Reynolds,Rob Letterman,Dan Hernandez,PG,United States,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pokémon the movie 2000,54651567.944250874,244017921.01626018,189366353.0720093,1,1,0,99.0,Veronica Taylor,Michael Haigney,Satoshi Tajiri,G,Japan,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pokémon: the first movie - mewtwo strikes back,56488595.438175276,308135236.91116446,251646641.4729892,1,0,0,96.0,Veronica Taylor,Kunihiko Yuyama,Satoshi Tajiri,G,Japan,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
police academy,13586621.751684312,245159702.0962464,231573080.34456208,1,0,0,96.0,Steve Guttenberg,Hugh Wilson,Neal Israel,R,United States,2933.0,6.693,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
police academy 2: their first assignment,22157249.07063197,162097769.51672864,139940520.44609666,1,1,0,87.0,Steve Guttenberg,Jerry Paris,Neal Israel,PG-13,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
police academy 6: city under siege,30358064.51612903,29263193.329838708,-1094871.1862903237,0,0,0,84.0,Bubba Smith,Peter Bonerz,Neal Israel,PG,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
police academy: mission to moscow,13123751.68690958,267231.3353576248,-12856520.351551956,0,0,0,83.0,G.W. Bailey,Alan Metter,Neal Israel,PG,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pollock,10627893.84528515,19474788.267080747,8846894.421795597,1,0,0,122.0,Ed Harris,Ed Harris,Steven Naifeh,R,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
poltergeist,46327004.21940929,126688564.32616034,80361560.10675105,1,0,1,114.0,JoBeth Williams,Tobe Hooper,Steven Spielberg,PG,United States,1438.0,5.224,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
